split,seed,relation,disease_id,variant,auprc,auroc,n_pos,n_candidates,dd_degree_train,kg_degree,spearman_A_B,tag,fusion_w
cardiovascular,2,indication,5081.0,p_B,0.0007132667617689016,0.22036727879799667,1,1798,0.0,4.0,0.3470692847874457,varA,0.02
cardiovascular,2,indication,5081.0,fuse_rankavg,0.0006583278472679394,0.1552587646076795,1,1798,0.0,4.0,0.3470692847874457,varA,0.02
cardiovascular,2,indication,5081.0,fuse_scalar,0.0007117437722419929,0.21869782971619367,1,1798,0.0,4.0,0.3470692847874457,varA,0.02
cardiovascular,2,indication,5081.0,fuse_mlp,0.000671591672263264,0.1719532554257095,1,1798,0.0,4.0,0.3470692847874457,varA,0.02
cardiovascular,2,indication,1641.0,p_A,0.007518796992481203,0.9265442404006679,1,1798,0.0,2.0,-0.39448458352547006,varA,0.02
cardiovascular,2,indication,1641.0,p_B,0.0007727975270479134,0.28046744574290483,1,1798,0.0,2.0,-0.39448458352547006,varA,0.02
cardiovascular,2,indication,1641.0,fuse_rankavg,0.002066115702479339,0.7312186978297162,1,1798,0.0,2.0,-0.39448458352547006,varA,0.02
cardiovascular,2,indication,1641.0,fuse_scalar,0.00078125,0.2882582081246522,1,1798,0.0,2.0,-0.39448458352547006,varA,0.02
cardiovascular,2,indication,1641.0,fuse_mlp,0.005128205128205128,0.8920422927100723,1,1798,0.0,2.0,-0.39448458352547006,varA,0.02
cardiovascular,2,indication,1072.0,p_A,0.0005561735261401557,0.5,1,1798,0.0,0.0,,varA,0.02
cardiovascular,2,indication,1072.0,p_B,0.0005561735261401557,0.5,1,1798,0.0,0.0,,varA,0.02
cardiovascular,2,indication,1072.0,fuse_rankavg,0.0005561735261401557,0.5,1,1798,0.0,0.0,,varA,0.02
cardiovascular,2,indication,1072.0,fuse_scalar,0.0005561735261401557,0.5,1,1798,0.0,0.0,,varA,0.02
cardiovascular,2,indication,1072.0,fuse_mlp,0.0005561735261401557,0.5,1,1798,0.0,0.0,,varA,0.02
cardiovascular,2,indication,945.0,p_A,0.0011806375442739079,0.530328324986088,1,1798,0.0,4.0,0.9387078340580987,varA,0.02
cardiovascular,2,indication,945.0,p_B,0.001199040767386091,0.5375626043405676,1,1798,0.0,4.0,0.9387078340580987,varA,0.02
cardiovascular,2,indication,945.0,fuse_rankavg,0.0011862396204033216,0.5325542570951586,1,1798,0.0,4.0,0.9387078340580987,varA,0.02
cardiovascular,2,indication,945.0,fuse_scalar,0.0011890606420927466,0.533667223149694,1,1798,0.0,4.0,0.9387078340580987,varA,0.02
cardiovascular,2,indication,945.0,fuse_mlp,0.0011876484560570072,0.5331107401224262,1,1798,0.0,4.0,0.9387078340580987,varA,0.02
cardiovascular,2,contraindication,19180.0,p_A,0.24312112841844444,0.7477642276422763,32,1262,0.0,17.0,0.38580474623544614,varA,0.02
cardiovascular,2,contraindication,19180.0,p_B,0.028611711537508203,0.5042936991869919,32,1262,0.0,17.0,0.38580474623544614,varA,0.02
cardiovascular,2,contraindication,19180.0,fuse_rankavg,0.05651024693946449,0.6510543699186992,32,1262,0.0,17.0,0.38580474623544614,varA,0.02
cardiovascular,2,contraindication,19180.0,fuse_scalar,0.029314558410860288,0.511204268292683,32,1262,0.0,17.0,0.38580474623544614,varA,0.02
cardiovascular,2,contraindication,19180.0,fuse_mlp,0.18497402041411323,0.7213414634146341,32,1262,0.0,17.0,0.38580474623544614,varA,0.02
cardiovascular,2,contraindication,5044.0,p_A,0.5112361411617414,0.7824547640568242,307,1262,0.0,19.0,0.42327042352318633,varA,0.02
cardiovascular,2,contraindication,5044.0,p_B,0.2844971308079459,0.5999624810273378,307,1262,0.0,19.0,0.42327042352318633,varA,0.02
cardiovascular,2,contraindication,5044.0,fuse_rankavg,0.4531748227077278,0.7266367651823935,307,1262,0.0,19.0,0.42327042352318633,varA,0.02
cardiovascular,2,contraindication,5044.0,fuse_scalar,0.2881382327946794,0.6047921960536863,307,1262,0.0,19.0,0.42327042352318633,varA,0.02
cardiovascular,2,contraindication,5044.0,fuse_mlp,0.49258039889389066,0.7472858434094515,307,1262,0.0,19.0,0.42327042352318633,varA,0.02
cardiovascular,2,contraindication,5294.0,p_A,0.12359430967091481,0.6107751736940528,61,1262,0.0,9.0,-0.5241377226880976,varA,0.02
cardiovascular,2,contraindication,5294.0,p_B,0.041416559443574794,0.4435238394234313,61,1262,0.0,9.0,-0.5241377226880976,varA,0.02
cardiovascular,2,contraindication,5294.0,fuse_rankavg,0.06906999503875748,0.5664541843545678,61,1262,0.0,9.0,-0.5241377226880976,varA,0.02
cardiovascular,2,contraindication,5294.0,fuse_scalar,0.041694014496311195,0.4464585522993134,61,1262,0.0,9.0,-0.5241377226880976,varA,0.02
cardiovascular,2,contraindication,5294.0,fuse_mlp,0.1327855266260617,0.6024214793682859,61,1262,0.0,9.0,-0.5241377226880976,varA,0.02
cardiovascular,2,contraindication,5009.0,p_A,0.15404382349211165,0.7004790877295249,94,1262,0.0,92.0,0.2563600839211416,varA,0.02
cardiovascular,2,contraindication,5009.0,p_B,0.0848671696290419,0.5610153745263772,94,1262,0.0,92.0,0.2563600839211416,varA,0.02
cardiovascular,2,contraindication,5009.0,fuse_rankavg,0.14995808570841604,0.6603623214806178,94,1262,0.0,92.0,0.2563600839211416,varA,0.02
cardiovascular,2,contraindication,5009.0,fuse_scalar,0.08566236649716558,0.5639390848149227,94,1262,0.0,92.0,0.2563600839211416,varA,0.02
cardiovascular,2,contraindication,5009.0,fuse_mlp,0.13175844467827255,0.6506484989798892,94,1262,0.0,92.0,0.2563600839211416,varA,0.02
cardiovascular,2,contraindication,1574.0,p_A,0.03626840267930464,0.6100609756097561,32,1262,0.0,7.0,0.43120711554703894,varA,0.02
cardiovascular,2,contraindication,1574.0,p_B,0.027377477935183955,0.4876270325203252,32,1262,0.0,7.0,0.43120711554703894,varA,0.02
cardiovascular,2,contraindication,1574.0,fuse_rankavg,0.035294864621166405,0.5570503048780489,32,1262,0.0,7.0,0.43120711554703894,varA,0.02
cardiovascular,2,contraindication,1574.0,fuse_scalar,0.027663883396385425,0.48993902439024395,32,1262,0.0,7.0,0.43120711554703894,varA,0.02
cardiovascular,2,contraindication,1574.0,fuse_mlp,0.03617762862218009,0.5871443089430894,32,1262,0.0,7.0,0.43120711554703894,varA,0.02
cardiovascular,2,contraindication,1576.0,p_A,0.03666867596488499,0.6167936991869919,32,1262,0.0,6.0,0.34024065071871235,varA,0.02
cardiovascular,2,contraindication,1576.0,p_B,0.02566026266986981,0.47261178861788616,32,1262,0.0,6.0,0.34024065071871235,varA,0.02
cardiovascular,2,contraindication,1576.0,fuse_rankavg,0.030465883275804625,0.556808943089431,32,1262,0.0,6.0,0.34024065071871235,varA,0.02
cardiovascular,2,contraindication,1576.0,fuse_scalar,0.025795818973931357,0.47466971544715447,32,1262,0.0,6.0,0.34024065071871235,varA,0.02
cardiovascular,2,contraindication,1576.0,fuse_mlp,0.03594635164313256,0.5916158536585365,32,1262,0.0,6.0,0.34024065071871235,varA,0.02
cardiovascular,2,contraindication,5386.0,p_A,0.07403807870520118,0.5570161290322581,62,1262,0.0,3.0,0.05696450934309445,varA,0.02
cardiovascular,2,contraindication,5386.0,p_B,0.04221706129294105,0.4183467741935484,62,1262,0.0,3.0,0.05696450934309445,varA,0.02
cardiovascular,2,contraindication,5386.0,fuse_rankavg,0.0720503018853604,0.49584005376344087,62,1262,0.0,3.0,0.05696450934309445,varA,0.02
cardiovascular,2,contraindication,5386.0,fuse_scalar,0.042501219170399965,0.42068548387096777,62,1262,0.0,3.0,0.05696450934309445,varA,0.02
cardiovascular,2,contraindication,5386.0,fuse_mlp,0.06830375323343216,0.5210080645161292,62,1262,0.0,3.0,0.05696450934309445,varA,0.02
cardiovascular,2,contraindication,5295.0,p_A,0.04117277899571196,0.43876004968537147,61,1262,0.0,2.0,0.9810618780951114,varA,0.02
cardiovascular,2,contraindication,5295.0,p_B,0.041536921607443766,0.4392923929512291,61,1262,0.0,2.0,0.9810618780951114,varA,0.02
cardiovascular,2,contraindication,5295.0,fuse_rankavg,0.04133455669366011,0.4386440261530691,61,1262,0.0,2.0,0.9810618780951114,varA,0.02
cardiovascular,2,contraindication,5295.0,fuse_scalar,0.04151110255326511,0.4390330462319652,61,1262,0.0,2.0,0.9810618780951114,varA,0.02
cardiovascular,2,contraindication,5295.0,fuse_mlp,0.0411799991868377,0.43860990158474494,61,1262,0.0,2.0,0.9810618780951114,varA,0.02
cardiovascular,2,contraindication,992.0,p_A,0.31976083659391763,0.695257768596877,215,1262,0.0,9.0,0.045923606228577794,varA,0.02
cardiovascular,2,contraindication,992.0,p_B,0.14491823106687277,0.43022145221119035,215,1262,0.0,9.0,0.045923606228577794,varA,0.02
cardiovascular,2,contraindication,992.0,fuse_rankavg,0.21414250154285824,0.5917949401390463,215,1262,0.0,9.0,0.045923606228577794,varA,0.02
cardiovascular,2,contraindication,992.0,fuse_scalar,0.14615152407111986,0.4343706270407143,215,1262,0.0,9.0,0.045923606228577794,varA,0.02
cardiovascular,2,contraindication,992.0,fuse_mlp,0.2590627753816781,0.6337175984540548,215,1262,0.0,9.0,0.045923606228577794,varA,0.02
cardiovascular,2,contraindication,5010.0,p_A,0.5443694589467296,0.7975229007633587,262,1262,0.0,216.0,0.4847768492710633,varA,0.02
cardiovascular,2,contraindication,5010.0,p_B,0.22760723936818114,0.5849312977099237,262,1262,0.0,216.0,0.4847768492710633,varA,0.02
cardiovascular,2,contraindication,5010.0,fuse_rankavg,0.34493036417237194,0.7210305343511451,262,1262,0.0,216.0,0.4847768492710633,varA,0.02
cardiovascular,2,contraindication,5010.0,fuse_scalar,0.22993253809800365,0.5899389312977099,262,1262,0.0,216.0,0.4847768492710633,varA,0.02
cardiovascular,2,contraindication,5010.0,fuse_mlp,0.2901618552946793,0.69643893129771,262,1262,0.0,216.0,0.4847768492710633,varA,0.02
cardiovascular,2,contraindication,465.0,p_A,0.05126913364688064,0.6213528932355338,35,1262,0.0,11.0,0.5440436524628752,varA,0.02
cardiovascular,2,contraindication,465.0,p_B,0.03300145584278373,0.5563627896146233,35,1262,0.0,11.0,0.5440436524628752,varA,0.02
cardiovascular,2,contraindication,465.0,fuse_rankavg,0.038720290212174976,0.600768424729305,35,1262,0.0,11.0,0.5440436524628752,varA,0.02
cardiovascular,2,contraindication,465.0,fuse_scalar,0.033265704283110015,0.559017347770404,35,1262,0.0,11.0,0.5440436524628752,varA,0.02
cardiovascular,2,contraindication,465.0,fuse_mlp,0.048978344374310055,0.6226336011177087,35,1262,0.0,11.0,0.5440436524628752,varA,0.02
cardiovascular,2,contraindication,6659.0,p_A,0.03565876667669412,0.5704896943255866,29,1262,0.0,1.0,0.9759021088379508,varA,0.02
cardiovascular,2,contraindication,6659.0,p_B,0.0434520932135027,0.5884721872640323,29,1262,0.0,1.0,0.9759021088379508,varA,0.02
cardiovascular,2,contraindication,6659.0,fuse_rankavg,0.03765911517800869,0.5794529742428056,29,1262,0.0,1.0,0.9759021088379508,varA,0.02
cardiovascular,2,contraindication,6659.0,fuse_scalar,0.0434096064528817,0.588080655535979,29,1262,0.0,1.0,0.9759021088379508,varA,0.02
cardiovascular,2,contraindication,6659.0,fuse_mlp,0.03874599421582806,0.5746846771261571,29,1262,0.0,1.0,0.9759021088379508,varA,0.02
cardiovascular,2,contraindication,5279.0,p_A,0.8063533610353338,0.945526751241037,37,1262,0.0,11.0,0.42034238992320605,varA,0.02
cardiovascular,2,contraindication,5279.0,p_B,0.03558110132697522,0.5954550468836183,37,1262,0.0,11.0,0.42034238992320605,varA,0.02
cardiovascular,2,contraindication,5279.0,fuse_rankavg,0.12549185224911155,0.825603971318257,37,1262,0.0,11.0,0.42034238992320605,varA,0.02
cardiovascular,2,contraindication,5279.0,fuse_scalar,0.03698905872823886,0.6086927744070602,37,1262,0.0,11.0,0.42034238992320605,varA,0.02
cardiovascular,2,contraindication,5279.0,fuse_mlp,0.6921355086872549,0.9381577495863209,37,1262,0.0,11.0,0.42034238992320605,varA,0.02
cardiovascular,2,contraindication,5267.0,p_A,0.16500702990738458,0.54750544115185,176,1262,0.0,59.0,0.16370042548953773,varA,0.02
cardiovascular,2,contraindication,5267.0,p_B,0.16365017060855913,0.5139848066298343,176,1262,0.0,59.0,0.16370042548953773,varA,0.02
cardiovascular,2,contraindication,5267.0,fuse_rankavg,0.1935129869374203,0.5369972166415538,176,1262,0.0,59.0,0.16370042548953773,varA,0.02
cardiovascular,2,contraindication,5267.0,fuse_scalar,0.16502397317983264,0.5146649506110832,176,1262,0.0,59.0,0.16370042548953773,varA,0.02
cardiovascular,2,contraindication,5267.0,fuse_mlp,0.20970321540238201,0.5393227858697472,176,1262,0.0,59.0,0.16370042548953773,varA,0.02
cardiovascular,2,contraindication,4995.0,p_A,0.17034117333039286,0.5609827557341369,176,1262,0.0,4.0,0.22353135987122563,varA,0.02
cardiovascular,2,contraindication,4995.0,p_B,0.14872464770927968,0.5155072827724761,176,1262,0.0,4.0,0.22353135987122563,varA,0.02
cardiovascular,2,contraindication,4995.0,fuse_rankavg,0.17223259691354997,0.5487035409342039,176,1262,0.0,4.0,0.22353135987122563,varA,0.02
cardiovascular,2,contraindication,4995.0,fuse_scalar,0.1492952816323166,0.5165379624979073,176,1262,0.0,4.0,0.22353135987122563,varA,0.02
cardiovascular,2,contraindication,4995.0,fuse_mlp,0.16697836646809877,0.5523449271722752,176,1262,0.0,4.0,0.22353135987122563,varA,0.02
cardiovascular,2,contraindication,11057.0,p_A,0.3092977645963997,0.8272554855866253,131,1262,0.0,30.0,0.06950251131458036,varA,0.02
cardiovascular,2,contraindication,11057.0,p_B,0.10435747896834423,0.5397439272143142,131,1262,0.0,30.0,0.06950251131458036,varA,0.02
cardiovascular,2,contraindication,11057.0,fuse_rankavg,0.29298316931987745,0.7505180175619766,131,1262,0.0,30.0,0.06950251131458036,varA,0.02
cardiovascular,2,contraindication,11057.0,fuse_scalar,0.105980976587105,0.5457104096219654,131,1262,0.0,30.0,0.06950251131458036,varA,0.02
cardiovascular,2,contraindication,11057.0,fuse_mlp,0.2923748391404787,0.7800973265569211,131,1262,0.0,30.0,0.06950251131458036,varA,0.02
cardiovascular,2,contraindication,2800.0,p_A,0.039332152169839596,0.5815040778246011,39,1262,0.0,4.0,0.9803854018815298,varA,0.02
cardiovascular,2,contraindication,2800.0,p_B,0.04206670950489018,0.5834329203094534,39,1262,0.0,4.0,0.9803854018815298,varA,0.02
cardiovascular,2,contraindication,2800.0,fuse_rankavg,0.04081601534796235,0.582961192527832,39,1262,0.0,4.0,0.9803854018815298,varA,0.02
cardiovascular,2,contraindication,2800.0,fuse_scalar,0.04195037212665181,0.5833909889510871,39,1262,0.0,4.0,0.9803854018815298,varA,0.02
cardiovascular,2,contraindication,2800.0,fuse_mlp,0.04074065091351354,0.5831184351217057,39,1262,0.0,4.0,0.9803854018815298,varA,0.02
cardiovascular,2,contraindication,5068.0,p_A,0.5964987549525673,0.8614762431333381,214,1262,0.0,83.0,0.271729745289884,varA,0.02
cardiovascular,2,contraindication,5068.0,p_B,0.20646713606727077,0.5963785046728972,214,1262,0.0,83.0,0.271729745289884,varA,0.02
cardiovascular,2,contraindication,5068.0,fuse_rankavg,0.4790252679928915,0.7910461404009417,214,1262,0.0,83.0,0.271729745289884,varA,0.02
cardiovascular,2,contraindication,5068.0,fuse_scalar,0.21029811127366227,0.6024693229649711,214,1262,0.0,83.0,0.271729745289884,varA,0.02
cardiovascular,2,contraindication,5068.0,fuse_mlp,0.4520385807726047,0.7742696368695156,214,1262,0.0,83.0,0.271729745289884,varA,0.02
cardiovascular,2,contraindication,2679.0,p_A,0.261400392320258,0.7986584657495007,109,1262,0.0,10.0,0.13363136397831082,varA,0.02
cardiovascular,2,contraindication,2679.0,p_B,0.09053290768973736,0.5415708522641375,109,1262,0.0,10.0,0.13363136397831082,varA,0.02
cardiovascular,2,contraindication,2679.0,fuse_rankavg,0.286352282379838,0.7227416313247452,109,1262,0.0,10.0,0.13363136397831082,varA,0.02
cardiovascular,2,contraindication,2679.0,fuse_scalar,0.09191097998097504,0.5465598319501579,109,1262,0.0,10.0,0.13363136397831082,varA,0.02
cardiovascular,2,contraindication,2679.0,fuse_mlp,0.2915746828721483,0.7588739387477422,109,1262,0.0,10.0,0.13363136397831082,varA,0.02
cardiovascular,2,contraindication,6716.0,p_A,0.5880622330511313,0.86074944709995,214,1262,0.0,87.0,0.23009666884198202,varA,0.02
cardiovascular,2,contraindication,6716.0,p_B,0.18857401042321753,0.5773881715060284,214,1262,0.0,87.0,0.23009666884198202,varA,0.02
cardiovascular,2,contraindication,6716.0,fuse_rankavg,0.43843437618051184,0.7802868837839766,214,1262,0.0,87.0,0.23009666884198202,varA,0.02
cardiovascular,2,contraindication,6716.0,fuse_scalar,0.19186662693846193,0.5840764785617465,214,1262,0.0,87.0,0.23009666884198202,varA,0.02
cardiovascular,2,contraindication,6716.0,fuse_mlp,0.3952742832130975,0.7633676963686952,214,1262,0.0,87.0,0.23009666884198202,varA,0.02
cardiovascular,2,contraindication,2277.0,p_A,0.2369382272566304,0.7804622804622805,74,1262,0.0,97.0,0.4274130020197357,varA,0.02
cardiovascular,2,contraindication,2277.0,p_B,0.06966890943345874,0.5822640822640823,74,1262,0.0,97.0,0.4274130020197357,varA,0.02
cardiovascular,2,contraindication,2277.0,fuse_rankavg,0.11933480319437496,0.7162730912730912,74,1262,0.0,97.0,0.4274130020197357,varA,0.02
cardiovascular,2,contraindication,2277.0,fuse_scalar,0.07066122670643232,0.5875307125307125,74,1262,0.0,97.0,0.4274130020197357,varA,0.02
cardiovascular,2,contraindication,2277.0,fuse_mlp,0.10572630314555502,0.6976976976976976,74,1262,0.0,97.0,0.4274130020197357,varA,0.02
cardiovascular,2,contraindication,4994.0,p_A,0.03568558562687518,0.7774557165861513,20,1262,0.0,35.0,0.30862764944352433,varA,0.02
cardiovascular,2,contraindication,4994.0,p_B,0.016196583736436378,0.4911433172302737,20,1262,0.0,35.0,0.30862764944352433,varA,0.02
cardiovascular,2,contraindication,4994.0,fuse_rankavg,0.04946573431617828,0.6607286634460547,20,1262,0.0,35.0,0.30862764944352433,varA,0.02
cardiovascular,2,contraindication,4994.0,fuse_scalar,0.016440384478802333,0.4955314009661836,20,1262,0.0,35.0,0.30862764944352433,varA,0.02
cardiovascular,2,contraindication,4994.0,fuse_mlp,0.0287719954331404,0.6777375201288245,20,1262,0.0,35.0,0.30862764944352433,varA,0.02
cardiovascular,2,contraindication,5311.0,p_A,0.24411005177794023,0.8144053144053144,74,1262,0.0,99.0,0.3609322015961805,varA,0.02
cardiovascular,2,contraindication,5311.0,p_B,0.06413977572045738,0.5744949494949496,74,1262,0.0,99.0,0.3609322015961805,varA,0.02
cardiovascular,2,contraindication,5311.0,fuse_rankavg,0.11514412154238209,0.7432148057148057,74,1262,0.0,99.0,0.3609322015961805,varA,0.02
cardiovascular,2,contraindication,5311.0,fuse_scalar,0.06491709457711176,0.5799777049777051,74,1262,0.0,99.0,0.3609322015961805,varA,0.02
cardiovascular,2,contraindication,5311.0,fuse_mlp,0.09609256961225122,0.7157157157157158,74,1262,0.0,99.0,0.3609322015961805,varA,0.02
cardiovascular,2,contraindication,6746.0,p_A,0.03188232963878434,0.7467793880837359,20,1262,0.0,28.0,0.3009376065996328,varA,0.02
cardiovascular,2,contraindication,6746.0,p_B,0.01656903185846172,0.50829307568438,20,1262,0.0,28.0,0.3009376065996328,varA,0.02
cardiovascular,2,contraindication,6746.0,fuse_rankavg,0.07598657082077725,0.649416264090177,20,1262,0.0,28.0,0.3009376065996328,varA,0.02
cardiovascular,2,contraindication,6746.0,fuse_scalar,0.016789230792576798,0.5126409017713366,20,1262,0.0,28.0,0.3009376065996328,varA,0.02
cardiovascular,2,contraindication,6746.0,fuse_mlp,0.029054670370190855,0.6614331723027376,20,1262,0.0,28.0,0.3009376065996328,varA,0.02
cardiovascular,2,contraindication,11479.0,p_A,0.08695305295540559,0.6380154192654192,78,1262,0.0,5.0,0.6007062932896287,varA,0.02
cardiovascular,2,contraindication,11479.0,p_B,0.07334296488458295,0.5668529106029105,78,1262,0.0,5.0,0.6007062932896287,varA,0.02
cardiovascular,2,contraindication,11479.0,fuse_rankavg,0.08742582533311022,0.61320816008316,78,1262,0.0,5.0,0.6007062932896287,varA,0.02
cardiovascular,2,contraindication,11479.0,fuse_scalar,0.07361053470623066,0.56871534996535,78,1262,0.0,5.0,0.6007062932896287,varA,0.02
cardiovascular,2,contraindication,11479.0,fuse_mlp,0.08542546056405431,0.6233757796257796,78,1262,0.0,5.0,0.6007062932896287,varA,0.02
cardiovascular,2,contraindication,1823.0,p_A,0.06722242340761564,0.6587615628521265,31,1262,0.0,17.0,0.5430982574759637,varA,0.02
cardiovascular,2,contraindication,1823.0,p_B,0.031672110116811474,0.5988574722884621,31,1262,0.0,17.0,0.5430982574759637,varA,0.02
cardiovascular,2,contraindication,1823.0,fuse_rankavg,0.04722482054795258,0.6452923141427112,31,1262,0.0,17.0,0.5430982574759637,varA,0.02
cardiovascular,2,contraindication,1823.0,fuse_scalar,0.03198817931677926,0.6013207201069155,31,1262,0.0,17.0,0.5430982574759637,varA,0.02
cardiovascular,2,contraindication,1823.0,fuse_mlp,0.051816695914831644,0.6524986242498887,31,1262,0.0,17.0,0.5430982574759637,varA,0.02
cardiovascular,2,contraindication,8364.0,p_A,0.05875648597944738,0.6415546427682349,26,1262,0.0,5.0,0.20520958627782282,varA,0.02
cardiovascular,2,contraindication,8364.0,p_B,0.016767655464711886,0.39752925068459055,26,1262,0.0,5.0,0.20520958627782282,varA,0.02
cardiovascular,2,contraindication,8364.0,fuse_rankavg,0.026101265582727975,0.509817649987553,26,1262,0.0,5.0,0.20520958627782282,varA,0.02
cardiovascular,2,contraindication,8364.0,fuse_scalar,0.016894894195787772,0.40148120487926314,26,1262,0.0,5.0,0.20520958627782282,varA,0.02
cardiovascular,2,contraindication,8364.0,fuse_mlp,0.04347464398505051,0.5641336818521284,26,1262,0.0,5.0,0.20520958627782282,varA,0.02
cardiovascular,2,contraindication,1370.0,p_A,0.00842021566703489,0.46461661341853033,10,1262,0.0,3.0,0.9751187684282003,varA,0.02
cardiovascular,2,contraindication,1370.0,p_B,0.008160205706943556,0.46669329073482424,10,1262,0.0,3.0,0.9751187684282003,varA,0.02
cardiovascular,2,contraindication,1370.0,fuse_rankavg,0.008293212168209937,0.4663338658146965,10,1262,0.0,3.0,0.9751187684282003,varA,0.02
cardiovascular,2,contraindication,1370.0,fuse_scalar,0.008164935374295473,0.46629392971246003,10,1262,0.0,3.0,0.9751187684282003,varA,0.02
cardiovascular,2,contraindication,1370.0,fuse_mlp,0.008339226800405275,0.46469648562300314,10,1262,0.0,3.0,0.9751187684282003,varA,0.02
cardiovascular,2,contraindication,5904.0,p_A,0.018877828593699467,0.644852354349561,9,1262,0.0,8.0,0.23604052480893895,varA,0.02
cardiovascular,2,contraindication,5904.0,p_B,0.007681406417929361,0.4701605036800567,9,1262,0.0,8.0,0.23604052480893895,varA,0.02
cardiovascular,2,contraindication,5904.0,fuse_rankavg,0.016776316279621294,0.5787886849339363,9,1262,0.0,8.0,0.23604052480893895,varA,0.02
cardiovascular,2,contraindication,5904.0,fuse_scalar,0.007794421003044285,0.4733528420679258,9,1262,0.0,8.0,0.23604052480893895,varA,0.02
cardiovascular,2,contraindication,5904.0,fuse_mlp,0.01966221618000837,0.6223286335018178,9,1262,0.0,8.0,0.23604052480893895,varA,0.02
cardiovascular,2,contraindication,18882.0,p_A,0.03095370975714764,0.7545671167593327,3,1262,0.0,21.0,0.11865023815479284,varA,0.02
cardiovascular,2,contraindication,18882.0,p_B,0.0074468005287209975,0.7013502779984114,3,1262,0.0,21.0,0.11865023815479284,varA,0.02
cardiovascular,2,contraindication,18882.0,fuse_rankavg,0.01626956572908085,0.8108287000264761,3,1262,0.0,21.0,0.11865023815479284,varA,0.02
cardiovascular,2,contraindication,18882.0,fuse_scalar,0.007629787399361489,0.7111464124966904,3,1262,0.0,21.0,0.11865023815479284,varA,0.02
cardiovascular,2,contraindication,18882.0,fuse_mlp,0.029668136946019743,0.8429970876356897,3,1262,0.0,21.0,0.11865023815479284,varA,0.02
cardiovascular,2,contraindication,5291.0,p_A,0.005789956687486858,0.6650781043155943,3,1262,0.0,2.0,0.9821367949475844,varA,0.02
cardiovascular,2,contraindication,5291.0,p_B,0.0060899867546051634,0.6775218427323272,3,1262,0.0,2.0,0.9821367949475844,varA,0.02
cardiovascular,2,contraindication,5291.0,fuse_rankavg,0.005987835722927332,0.6728885358750331,3,1262,0.0,2.0,0.9821367949475844,varA,0.02
cardiovascular,2,contraindication,5291.0,fuse_scalar,0.006070427071571447,0.6775218427323273,3,1262,0.0,2.0,0.9821367949475844,varA,0.02
cardiovascular,2,contraindication,5291.0,fuse_mlp,0.005835504837212089,0.6685199894095843,3,1262,0.0,2.0,0.9821367949475844,varA,0.02
cardiovascular,2,contraindication,6981.0,p_A,0.02253937865249249,0.7483333333333333,12,1262,0.0,51.0,0.2603076409989901,varA,0.02
cardiovascular,2,contraindication,6981.0,p_B,0.012328208785298472,0.5808,12,1262,0.0,51.0,0.2603076409989901,varA,0.02
cardiovascular,2,contraindication,6981.0,fuse_rankavg,0.02216220305132956,0.7119666666666666,12,1262,0.0,51.0,0.2603076409989901,varA,0.02
cardiovascular,2,contraindication,6981.0,fuse_scalar,0.012501121459224412,0.5861999999999999,12,1262,0.0,51.0,0.2603076409989901,varA,0.02
cardiovascular,2,contraindication,6981.0,fuse_mlp,0.01991613665792216,0.7177333333333333,12,1262,0.0,51.0,0.2603076409989901,varA,0.02
cardiovascular,2,contraindication,5783.0,p_A,0.010102575245375783,0.5665335463258786,10,1262,0.0,3.0,0.30632076435692474,varA,0.02
cardiovascular,2,contraindication,5783.0,p_B,0.00925181601736103,0.552076677316294,10,1262,0.0,3.0,0.30632076435692474,varA,0.02
cardiovascular,2,contraindication,5783.0,fuse_rankavg,0.010546187872771942,0.5652555910543131,10,1262,0.0,3.0,0.30632076435692474,varA,0.02
cardiovascular,2,contraindication,5783.0,fuse_scalar,0.009283708514185918,0.5524760383386581,10,1262,0.0,3.0,0.30632076435692474,varA,0.02
cardiovascular,2,contraindication,5783.0,fuse_mlp,0.009847176201367585,0.5633386581469648,10,1262,0.0,3.0,0.30632076435692474,varA,0.02
cardiovascular,2,contraindication,4745.0,p_A,0.09771895471211084,0.8873563218390803,15,1262,0.0,2.0,-0.28113201537342264,varA,0.02
cardiovascular,2,contraindication,4745.0,p_B,0.007597469348636958,0.23127506014434643,15,1262,0.0,2.0,-0.28113201537342264,varA,0.02
cardiovascular,2,contraindication,4745.0,fuse_rankavg,0.014412203824859752,0.5895749799518846,15,1262,0.0,2.0,-0.28113201537342264,varA,0.02
cardiovascular,2,contraindication,4745.0,fuse_scalar,0.0076581597054888794,0.23795776530339482,15,1262,0.0,2.0,-0.28113201537342264,varA,0.02
cardiovascular,2,contraindication,4745.0,fuse_mlp,0.040112142159772726,0.7515102913659449,15,1262,0.0,2.0,-0.28113201537342264,varA,0.02
cardiovascular,2,contraindication,2869.0,p_A,0.033662993591175874,0.6450444624090541,25,1262,0.0,5.0,-0.4144050715446509,varA,0.02
cardiovascular,2,contraindication,2869.0,p_B,0.02019074519328985,0.4769603880355699,25,1262,0.0,5.0,-0.4144050715446509,varA,0.02
cardiovascular,2,contraindication,2869.0,fuse_rankavg,0.043485958832041,0.6130153597413096,25,1262,0.0,5.0,-0.4144050715446509,varA,0.02
cardiovascular,2,contraindication,2869.0,fuse_scalar,0.02048779442991613,0.4801616814874697,25,1262,0.0,5.0,-0.4144050715446509,varA,0.02
